student_id,name,age,gender,email,phone,education_level,qualification,specialization,background,college_name,graduation_year,cgpa,backlogs,preferred_domain
STU09471,Eshana Mander,28,Female,eshanamander685@gmail.com,9258345813,Working Professional,M.Sc,Data Science,Yes,"Loyola College, Chennai",2021,5.5,Yes,Testing
STU09472,Jeevika Ramakrishnan,18,Female,jeevikaramakrishnan291@gmail.com,9322826427,12th,12th,Science,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,9.23,No,Python
STU09473,Orinder Bahl,26,Male,orinderbahl927@gmail.com,9590410269,Working Professional,MBA,Business Administration,No,"Jain University, Bengaluru",2024,7.93,Yes,MERN Stack
STU09474,Jairaj Koshy,30,Female,jairajkoshy756@gmail.com,9197280152,Working Professional,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2020,6.96,Yes,Data Science
STU09475,Varenya Basak,19,Male,varenyabasak16@gmail.com,9757906917,Diploma,Diploma,Civil,No,"Model Polytechnic College, Vadakara",2026,6.0,No,Python
STU09476,Isha Setty,23,Female,ishasetty13@gmail.com,9291720573,Undergraduate,B.Tech,CSE,Yes,"Model Engineering College, Kochi",2025,5.95,No,Testing
STU09477,Adya Sunder,21,Male,adyasunder474@gmail.com,9849517321,Undergraduate,B.Tech,Civil,No,"Christ University, Bengaluru",2026,8.38,No,DevOps
STU09478,Jackson Rastogi,20,Female,jacksonrastogi275@gmail.com,9952058155,Undergraduate,B.Tech,IT,Yes,College of Engineering Trivandrum,2026,7.7,No,MEARN Stack
STU09479,Jackson Das,23,Male,jacksondas770@gmail.com,9150955956,Postgraduate,MCA,Computer Applications,Yes,"Anna University, Chennai",2026,8.61,No,DevOps
STU09480,Chandresh Ben,20,Female,chandreshben170@gmail.com,9599888965,Undergraduate,B.Com,Commerce,No,"Madras Christian College, Chennai",2026,6.88,No,Business Analytics
STU09481,Kiaan Kashyap,22,Female,kiaankashyap347@gmail.com,9542023090,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kannur",2024,7.26,No,Business Analytics
STU09482,Balvan Amble,30,Female,balvanamble843@gmail.com,9859942802,Working Professional,M.Sc,Data Science,Yes,"Jain University, Bengaluru",2020,8.13,No,MERN Stack
STU09483,Charan Deshpande,24,Female,charandeshpande222@gmail.com,9710177671,Undergraduate,B.Sc,Mathematics,No,"Loyola College, Chennai",2023,8.56,No,MEARN Stack
STU09484,Wazir Munshi,24,Male,wazirmunshi683@gmail.com,9314222833,Undergraduate,B.Tech,IT,Yes,"Government Engineering College, Thrissur",2024,9.22,No,DevOps
STU09485,Ekiya Shan,16,Female,ekiyashan797@gmail.com,9511511948,10th,10th,General,No,"Chinmaya Vidyalaya, Thrissur",2026,7.78,No,Data Science
STU09486,Kritika Sarkar,24,Female,kritikasarkar203@gmail.com,9304955040,Undergraduate,B.Tech,ECE,No,National Institute of Technology Calicut,2024,8.29,No,DevOps
STU09487,Adya Menon,21,Female,adyamenon433@gmail.com,9219093711,Undergraduate,BA,English,No,"St. Xavier's College, Mumbai",2026,7.47,No,Testing
STU09488,Samarth Dayal,25,Male,samarthdayal460@gmail.com,9373998463,Postgraduate,MCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,7.9,No,DevOps
STU09489,Nihal Nigam,25,Male,nihalnigam229@gmail.com,9632256363,Undergraduate,B.Sc,Mathematics,No,"St. Xavier's College, Mumbai",2024,6.59,No,React
STU09490,Devansh Murty,21,Male,devanshmurty630@gmail.com,9780507240,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2026,7.34,No,MEARN Stack
STU09491,Gopal Narayan,23,Male,gopalnarayan247@gmail.com,9761825520,Undergraduate,BCA,Computer Applications,Yes,College of Engineering Trivandrum,2024,6.17,No,Python
STU09492,Mahika Pillay,25,Female,mahikapillay868@gmail.com,9654992577,Postgraduate,M.Tech,CSE,Yes,Cochin University of Science and Technology,2025,5.65,Yes,AI/ML
STU09493,Waida Cherian,20,Female,waidacherian465@gmail.com,9795088892,Undergraduate,BA,Economics,No,"Maharaja's College, Ernakulam",2026,7.72,No,Python
STU09494,Lajita Sandhu,21,Male,lajitasandhu469@gmail.com,9452862424,Undergraduate,B.Tech,Mechanical,No,Cochin University of Science and Technology,2026,9.34,No,Business Analytics
STU09495,Yasti Konda,23,Female,yastikonda688@gmail.com,9601143449,Undergraduate,BA,English,No,"Madras Christian College, Chennai",2024,5.74,No,UI/UX Design
STU09496,Agastya Raja,25,Female,agastyaraja726@gmail.com,9185540470,Undergraduate,BBA,Business Administration,No,"Sacred Heart College, Thevara",2022,9.49,No,Testing
STU09497,Ubika Sandhu,20,Male,ubikasandhu85@gmail.com,9102633359,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2026,6.79,No,MERN Stack
STU09498,Ekanta Deo,28,Male,ekantadeo686@gmail.com,9956369650,Working Professional,M.Tech,CSE,Yes,"Model Engineering College, Kochi",2022,6.28,No,PHP
STU09499,Barkha Jain,23,Female,barkhajain253@gmail.com,9229619904,Postgraduate,MBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2026,8.0,No,MEARN Stack
STU09500,Darika Ramesh,22,Female,darikaramesh649@gmail.com,9480165290,Diploma,Diploma,Mechanical,No,"Model Polytechnic College, Vadakara",2024,7.91,No,UI/UX Design
STU09501,Anay Khare,25,Female,anaykhare348@gmail.com,9897470141,Postgraduate,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2025,5.93,Yes,AI/ML
STU09502,Irya Bajwa,30,Female,iryabajwa852@gmail.com,9992728953,Working Professional,M.Sc,Computer Science,Yes,"Sacred Heart College, Thevara",2017,5.72,No,DevOps
STU09503,Chandani Thakur,21,Female,chandanithakur446@gmail.com,9115156131,Undergraduate,B.Sc,Mathematics,No,Cochin University of Science and Technology,2026,8.05,No,AI/ML
STU09504,Bhavya Soni,30,Female,bhavyasoni286@gmail.com,9209361354,Working Professional,MBA,Business Administration,No,"Maharaja's College, Ernakulam",2019,6.41,No,Python
STU09505,Gopal Gupta,24,Male,gopalgupta218@gmail.com,9396725572,Postgraduate,M.Tech,CSE,Yes,National Institute of Technology Calicut,2026,5.99,No,Angular
STU09506,Madhav Shan,19,Male,madhavshan311@gmail.com,9441950822,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kannur",2026,6.42,Yes,Python
STU09507,Eiravati Tata,23,Female,eiravatitata466@gmail.com,9389666203,Postgraduate,M.Sc,Data Science,Yes,"Anna University, Chennai",2026,8.43,No,DevOps
STU09508,Advika Mann,23,Male,advikamann445@gmail.com,9991515208,Undergraduate,B.Tech,ECE,No,College of Engineering Trivandrum,2025,5.86,No,Python
STU09509,Nakul Dewan,24,Female,nakuldewan772@gmail.com,9712791813,Postgraduate,MBA,Business Administration,No,"Madras Christian College, Chennai",2026,8.02,No,React
STU09510,Odika Saraf,27,Male,odikasaraf564@gmail.com,9723452175,Postgraduate,M.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2023,7.61,No,Angular
STU09511,Jasmit Ravi,24,Male,jasmitravi267@gmail.com,9226432767,Undergraduate,BA,English,No,"Madras Christian College, Chennai",2023,9.08,No,DevOps
STU09512,Chandani Bhandari,16,Female,chandanibhandari927@gmail.com,9695539781,10th,10th,General,No,"Bhavan's Vidya Mandir, Kochi",2026,7.96,No,Business Analytics
STU09513,Fitan Warrior,22,Male,fitanwarrior972@gmail.com,9785022441,Undergraduate,B.Tech,Mechanical,No,Cochin University of Science and Technology,2026,8.18,No,Python
STU09514,Chanchal Saha,23,Female,chanchalsaha222@gmail.com,9795930978,Diploma,Diploma,Civil,No,"Government Polytechnic College, Kannur",2023,5.91,No,Testing
STU09515,Harsh Sarna,24,Female,harshsarna832@gmail.com,9509314801,Postgraduate,MCA,Computer Applications,Yes,College of Engineering Trivandrum,2026,6.09,No,DevOps
STU09516,Eiravati Lad,18,Female,eiravatilad965@gmail.com,9252312264,12th,12th,Arts,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,7.7,No,Testing
STU09517,Nidhi Bhardwaj,24,Female,nidhibhardwaj420@gmail.com,9130819805,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2023,6.15,No,UI/UX Design
STU09518,Henry Sura,20,Male,henrysura651@gmail.com,9959374813,Undergraduate,B.Tech,ECE,No,"Anna University, Chennai",2026,6.75,No,Angular
STU09519,Dakshesh Balan,23,Male,daksheshbalan154@gmail.com,9192905245,Working Professional,MCA,Computer Applications,Yes,"Anna University, Chennai",2025,8.92,Yes,DevOps
STU09520,Radha Basu,25,Female,radhabasu270@gmail.com,9716842010,Undergraduate,B.Tech,IT,Yes,Rajagiri School of Engineering and Technology,2022,7.92,No,DevOps
STU09521,Neel Rajan,23,Male,neelrajan871@gmail.com,9590988316,Undergraduate,B.Tech,CSE,Yes,"Government Engineering College, Thrissur",2025,6.98,No,AI/ML
STU09522,Nidhi Sarkar,24,Male,nidhisarkar940@gmail.com,9336579636,Postgraduate,MCA,Computer Applications,Yes,College of Engineering Trivandrum,2026,7.3,No,MERN Stack
STU09523,Waida Chada,20,Female,waidachada272@gmail.com,9192645945,Undergraduate,BCA,Computer Applications,Yes,"Mahatma Gandhi University, Kottayam",2026,6.8,No,Python
STU09524,Simon Pingle,20,Female,simonpingle311@gmail.com,9653374271,Undergraduate,BCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,8.64,No,DevOps
STU09525,Pallavi Anne,21,Female,pallavianne534@gmail.com,9401980802,Undergraduate,BCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2026,5.5,Yes,MEARN Stack
STU09526,Tanish Devan,25,Female,tanishdevan798@gmail.com,9691754298,Undergraduate,B.Tech,Civil,No,National Institute of Technology Calicut,2022,7.91,No,DevOps
STU09527,Hemangini Bhandari,24,Male,hemanginibhandari258@gmail.com,9406422789,Undergraduate,B.Tech,CSE,Yes,"Christ University, Bengaluru",2024,8.77,No,MEARN Stack
STU09528,Lipika Uppal,23,Female,lipikauppal653@gmail.com,9648289067,Undergraduate,B.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2026,5.95,No,MERN Stack
STU09529,Naveen Bora,19,Female,naveenbora395@gmail.com,9128990331,12th,12th,Science,No,"Chinmaya Vidyalaya, Thrissur",2025,8.41,No,Python
STU09530,Hema Palla,24,Female,hemapalla755@gmail.com,9886904752,Undergraduate,B.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2024,7.1,No,Data Science
STU09531,Radha Barad,23,Male,radhabarad106@gmail.com,9936534883,Undergraduate,B.Tech,ECE,No,National Institute of Technology Calicut,2026,6.76,No,Testing
STU09532,Wakeeta Arora,23,Female,wakeetaarora20@gmail.com,9693997456,Undergraduate,B.Tech,Mechanical,No,Indian Institute of Technology Madras,2026,7.8,No,DevOps
STU09533,Yahvi Manda,18,Female,yahvimanda123@gmail.com,9258571933,12th,12th,Arts,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.26,No,React
STU09534,Abhiram Thaman,17,Female,abhiramthaman416@gmail.com,9447307462,12th,12th,Science,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,8.04,No,MERN Stack
STU09535,Tanmayi Chakrabarti,19,Female,tanmayichakrabarti376@gmail.com,9260966177,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2025,8.3,No,AI/ML
STU09536,Vinaya Borra,19,Male,vinayaborra924@gmail.com,9871565206,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,8.64,No,DevOps
STU09537,Chaaya Ghosh,30,Female,chaayaghosh884@gmail.com,9714193447,Working Professional,M.Sc,Data Science,Yes,"St. Xavier's College, Mumbai",2019,6.71,No,Data Science
STU09538,Shivani Ganesan,25,Female,shivaniganesan187@gmail.com,9482092344,Undergraduate,BCA,Computer Applications,Yes,Indian Institute of Technology Madras,2022,8.24,No,Testing
STU09539,Kamya Rama,21,Female,kamyarama41@gmail.com,9562495575,Undergraduate,B.Sc,Computer Science,Yes,"St. Xavier's College, Mumbai",2026,6.31,No,Python
STU09540,Turvi Sankaran,16,Female,turvisankaran501@gmail.com,9124420043,10th,10th,General,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.5,No,Python
STU09541,Ryan Ramaswamy,16,Male,ryanramaswamy111@gmail.com,9640058445,10th,10th,General,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,8.7,No,MEARN Stack
STU09542,Caleb Gandhi,17,Male,calebgandhi472@gmail.com,9775882101,10th,10th,General,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2025,6.89,No,DevOps
STU09543,Lila Patla,24,Female,lilapatla121@gmail.com,9526873285,Diploma,Diploma,IT,Yes,"Government Polytechnic College, Kalamassery",2021,7.7,No,Python
STU09544,Bishakha Mital,21,Male,bishakhamital43@gmail.com,9743809540,Undergraduate,BCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2026,6.84,No,Testing
STU09545,Pooja Batra,30,Female,poojabatra22@gmail.com,9798713652,Working Professional,MBA,Business Administration,No,"Mahatma Gandhi University, Kottayam",2018,6.17,No,MEARN Stack
STU09546,Meera Kumer,26,Female,meerakumer699@gmail.com,9809006363,Working Professional,MBA,Business Administration,No,"Maharaja's College, Ernakulam",2024,7.93,No,Testing
STU09547,Frado Thaker,21,Male,fradothaker29@gmail.com,9596775896,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Kalamassery",2024,6.69,No,Python
STU09548,Champak Pandey,30,Female,champakpandey137@gmail.com,9612209835,Working Professional,MBA,Business Administration,No,"Christ University, Bengaluru",2020,7.14,No,DevOps
STU09549,Brijesh Gara,20,Male,brijeshgara194@gmail.com,9597461202,Undergraduate,B.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2026,7.91,No,Testing
STU09550,Widisha Ganesan,21,Female,widishaganesan640@gmail.com,9416541532,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2024,5.89,No,MEARN Stack
STU09551,Ikbal Mital,22,Male,ikbalmital624@gmail.com,9155994949,Undergraduate,B.Tech,CSE,Yes,"Government Engineering College, Thrissur",2026,6.93,No,MERN Stack
STU09552,Balvan Goswami,28,Female,balvangoswami585@gmail.com,9506410402,Working Professional,M.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2021,6.83,No,MERN Stack
STU09553,Yochana Tata,20,Female,yochanatata225@gmail.com,9927031313,Undergraduate,B.Tech,Civil,No,Indian Institute of Technology Madras,2026,5.66,Yes,DevOps
STU09554,Mitali Andra,23,Female,mitaliandra196@gmail.com,9591580142,Undergraduate,BCA,Computer Applications,Yes,College of Engineering Trivandrum,2024,5.96,No,Flutter
STU09555,Sarthak Pandey,20,Female,sarthakpandey604@gmail.com,9918572472,Undergraduate,B.Tech,Civil,No,"Jain University, Bengaluru",2026,7.96,No,Data Science
STU09556,Ekansh Ghosh,16,Male,ekanshghosh348@gmail.com,9700756688,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.81,No,MERN Stack
STU09557,George Bawa,20,Female,georgebawa4@gmail.com,9488670910,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2025,5.81,Yes,Angular
STU09558,Kavya Patla,20,Male,kavyapatla811@gmail.com,9668415241,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Kalamassery",2025,8.51,No,MERN Stack
STU09559,Bahadurjit Kari,25,Female,bahadurjitkari221@gmail.com,9287049514,Undergraduate,B.Tech,Civil,No,"Christ University, Bengaluru",2022,8.18,No,Python
STU09560,Lucky Warrior,22,Male,luckywarrior898@gmail.com,9371109803,Postgraduate,MCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,7.98,No,React
STU09561,Aarnav Chakrabarti,21,Male,aarnavchakrabarti186@gmail.com,9189707550,Undergraduate,B.Com,Commerce,No,"St. Albert's College, Kochi",2026,8.3,No,DevOps
STU09562,Champak Bhalla,20,Male,champakbhalla836@gmail.com,9539171463,Undergraduate,B.Com,Commerce,No,"St. Xavier's College, Mumbai",2026,6.49,No,Python
STU09563,Vedant Kade,25,Male,vedantkade691@gmail.com,9453710399,Postgraduate,MCA,Computer Applications,Yes,"Model Engineering College, Kochi",2025,6.49,No,DevOps
STU09564,Chakradev Sengupta,18,Male,chakradevsengupta482@gmail.com,9869986966,Diploma,Diploma,IT,Yes,"Model Polytechnic College, Vadakara",2026,8.07,No,React
STU09565,Pushti Raju,21,Male,pushtiraju570@gmail.com,9619038234,Undergraduate,B.Tech,Mechanical,No,"Christ University, Bengaluru",2026,7.86,No,DevOps
STU09566,Qadim Bakshi,23,Male,qadimbakshi321@gmail.com,9194886845,Undergraduate,B.Tech,Civil,No,Rajagiri School of Engineering and Technology,2025,8.3,No,Python
STU09567,Abdul Tandon,20,Female,abdultandon25@gmail.com,9319402122,Undergraduate,B.Tech,Civil,No,College of Engineering Trivandrum,2026,6.44,No,Data Science
STU09568,Dipta Sengupta,25,Female,diptasengupta360@gmail.com,9634578683,Postgraduate,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2025,8.28,Yes,Angular
STU09569,Oviya Bhakta,27,Female,oviyabhakta65@gmail.com,9150798572,Working Professional,M.Sc,Computer Science,Yes,"St. Thomas College, Thrissur",2022,6.9,No,UI/UX Design
STU09570,Meera Rout,16,Male,meerarout789@gmail.com,9924536423,10th,10th,General,No,"Bhavan's Vidya Mandir, Kochi",2026,8.89,No,Python
STU09571,Bina Prasad,24,Male,binaprasad188@gmail.com,9798590056,Postgraduate,MBA,Business Administration,No,"Madras Christian College, Chennai",2026,5.5,Yes,Business Analytics
STU09572,Aayush Mannan,26,Female,aayushmannan294@gmail.com,9704919058,Postgraduate,MBA,Business Administration,No,"Christ University, Bengaluru",2024,6.83,No,UI/UX Design
STU09573,Girik Sachdev,22,Male,giriksachdev419@gmail.com,9659028503,Postgraduate,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2026,8.73,No,Python
STU09574,Aarav Desai,30,Male,aaravdesai757@gmail.com,9772239822,Working Professional,M.Sc,Data Science,Yes,"Christ University, Bengaluru",2020,7.77,No,Business Analytics
STU09575,Jagvi Memon,22,Female,jagvimemon955@gmail.com,9527957805,Diploma,Diploma,ECE,No,"Government Polytechnic College, Thrissur",2023,7.49,No,Angular
STU09576,Nikita Krish,23,Male,nikitakrish220@gmail.com,9387512888,Undergraduate,B.Tech,Mechanical,No,"Government Engineering College, Thrissur",2025,5.99,No,UI/UX Design
STU09577,Girindra Dhawan,21,Female,girindradhawan579@gmail.com,9875269874,Undergraduate,B.Tech,ECE,No,Cochin University of Science and Technology,2026,7.31,No,Flutter
STU09578,William Kaur,18,Male,williamkaur867@gmail.com,9619437020,12th,12th,Commerce,No,"St. Thomas Higher Secondary School, Thrissur",2026,8.06,No,Business Analytics
STU09579,Harini Yogi,25,Female,hariniyogi199@gmail.com,9744181149,Undergraduate,B.Tech,Mechanical,No,"Model Engineering College, Kochi",2021,7.54,No,React
STU09580,Niharika Mandal,30,Male,niharikamandal952@gmail.com,9664035997,Working Professional,M.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2018,6.43,No,Data Science
STU09581,Warda Sanghvi,27,Male,wardasanghvi198@gmail.com,9473829843,Working Professional,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2023,7.99,No,Business Analytics
STU09582,Eiravati Oza,23,Female,eiravatioza800@gmail.com,9844714720,Undergraduate,B.Com,Commerce,No,"Christ University, Bengaluru",2024,7.03,No,Business Analytics
STU09583,Tanvi Wable,20,Female,tanviwable544@gmail.com,9918868874,Undergraduate,B.Sc,Mathematics,No,"Loyola College, Chennai",2026,7.73,No,MEARN Stack
STU09584,Neha Jhaveri,21,Male,nehajhaveri115@gmail.com,9921711909,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2024,6.54,Yes,Data Science
STU09585,Harinakshi Biswas,18,Female,harinakshibiswas175@gmail.com,9486324020,12th,12th,Arts,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,9.12,No,Flutter
STU09586,Brinda Comar,24,Female,brindacomar551@gmail.com,9706345902,Postgraduate,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,7.22,No,UI/UX Design
STU09587,Akshay Nagarajan,25,Male,akshaynagarajan305@gmail.com,9351583679,Undergraduate,B.Com,Commerce,No,"St. Xavier's College, Mumbai",2020,6.05,No,Python
STU09588,Zayyan Bahl,26,Female,zayyanbahl737@gmail.com,9882067515,Postgraduate,M.Tech,CSE,Yes,"Jain University, Bengaluru",2024,7.93,No,DevOps
STU09589,Logan Chanda,19,Male,loganchanda188@gmail.com,9478598728,12th,12th,Commerce,No,"Bhavan's Vidya Mandir, Kochi",2025,8.88,No,Data Science
STU09590,Gauri Khanna,23,Female,gaurikhanna935@gmail.com,9459376644,Undergraduate,B.Sc,Mathematics,No,"St. Thomas College, Thrissur",2024,9.05,No,Data Science
